,tag_id,x_pos,y_pos,timestamp
125,8574,-6.496208750555409,4.944200987997712,2021-09-21 13:01:28.283802
126,2857,-6.222952336599525,5.0,2021-09-21 13:01:28.317591
127,8574,-6.375264957475399,4.946841648082792,2021-09-21 13:01:28.379269
128,2857,-6.1491446922402,5.0,2021-09-21 13:01:28.411810
129,8574,-6.252505079955506,4.856221369431187,2021-09-21 13:01:28.482997
130,2857,-6.047230437463088,4.969527551274179,2021-09-21 13:01:28.513131
131,8574,-6.155323200956938,4.801719301245727,2021-09-21 13:01:28.576470
132,2857,-6.09148093710948,4.995720535336551,2021-09-21 13:01:28.809063
133,8574,-6.121687859620416,4.806650714133705,2021-09-21 13:01:28.870553
134,2857,-6.067053771843883,5.0,2021-09-21 13:01:28.902757
135,8574,-6.083579830034775,4.852032615761789,2021-09-21 13:01:28.977993
136,2857,-6.052228906817901,4.991239589846597,2021-09-21 13:01:29.001092
137,8574,-6.033557250918267,4.875148531157996,2021-09-21 13:01:29.074789
138,2857,-6.037008185716122,4.9535057370228115,2021-09-21 13:01:29.107944
139,8574,-5.9727984982864335,4.89711779202115,2021-09-21 13:01:29.174489
140,2857,-5.98631518248992,4.951867522613172,2021-09-21 13:01:29.396225
141,8574,-6.103951893389697,4.922689866462659,2021-09-21 13:01:29.469236
142,2857,-6.034148604764853,4.974083016327015,2021-09-21 13:01:29.499625
143,8574,-6.167177254071966,4.923587575336425,2021-09-21 13:01:29.562508
144,2857,-6.02014624962903,4.946366310381427,2021-09-21 13:01:30.386591
145,8574,-6.133346497510775,4.8963189759355465,2021-09-21 13:01:30.457488
146,2857,-6.020169810743613,4.9431253224134855,2021-09-21 13:01:30.487535
147,8574,-6.051599262583152,4.909793003287547,2021-09-21 13:01:30.551482
148,2857,-6.053709075309614,4.969963426412507,2021-09-21 13:01:30.561960
149,2857,-6.037354250363614,5.0,2021-09-21 13:01:30.586004
150,8574,-6.035149941199759,4.985564631091628,2021-09-21 13:01:30.647291
151,2857,-5.933057882817619,5.0,2021-09-21 13:01:31.967888
152,8574,-5.983858598171658,4.935800553165873,2021-09-21 13:01:32.029338
153,2857,-5.941430902781216,4.9742635115766,2021-09-21 13:01:32.059901
154,2857,-5.942129735679971,4.980226816743333,2021-09-21 13:01:33.736725
155,8574,-5.974937628485298,4.949394957963292,2021-09-21 13:01:33.810646
156,2857,-5.941632386308709,4.980286671060172,2021-09-21 13:01:33.841622
157,2857,-5.942739282113937,4.985678456849055,2021-09-21 13:01:33.937151
158,8574,-5.929375326521783,4.9460774066929085,2021-09-21 13:01:33.939545
159,2857,-5.944081013787242,4.990548873066856,2021-09-21 13:01:33.980134
160,8574,-5.96337244034032,5.0,2021-09-21 13:01:34.003324
161,2857,-5.978666244163477,5.0,2021-09-21 13:01:34.034113
162,8574,-5.965794133948853,4.977240380174459,2021-09-21 13:01:34.106178
163,2857,-5.933367587340303,5.0,2021-09-21 13:01:34.138984
164,8574,-5.9696787040999,4.954595882579764,2021-09-21 13:01:34.202166
165,2857,-5.874359152120103,5.0,2021-09-21 13:01:34.233620
166,8574,-5.890988720586296,5.0,2021-09-21 13:01:34.306642
167,2857,-5.882518722627863,4.999680985418306,2021-09-21 13:01:34.333658
168,8574,-5.850162921547386,5.0,2021-09-21 13:01:34.403185
169,2857,-5.818721176996868,4.988430087840254,2021-09-21 13:01:34.433009
170,8574,-5.7789151299910815,4.984560502768436,2021-09-21 13:01:34.495374
171,2857,-5.7956814576479685,5.0,2021-09-21 13:01:34.529394
172,8574,-5.790130278086074,4.972139976026435,2021-09-21 13:01:34.600994
173,2857,-5.793338914733156,4.998903145682387,2021-09-21 13:01:34.622453
174,8574,-5.739414675713757,5.0,2021-09-21 13:01:34.994024
175,2857,-5.807065656621782,4.99817302128979,2021-09-21 13:01:35.014354
176,2857,-5.821987738074413,4.994485606370465,2021-09-21 13:01:35.025677
177,8574,-5.446041558729684,5.0,2021-09-21 13:01:44.265779
178,2857,-5.622402607587198,5.0,2021-09-21 13:01:44.299730
179,8574,-5.434468983197047,5.0,2021-09-21 13:01:44.361718
180,2857,-5.654645409316896,5.0,2021-09-21 13:01:44.396074
181,8574,-5.436108151691815,5.0,2021-09-21 13:01:44.459733
182,2857,-5.61819829106341,4.944408101284669,2021-09-21 13:01:44.491176
183,8574,-5.524844666571979,5.0,2021-09-21 13:01:44.562805
184,2857,-5.539564283405276,4.922757098128041,2021-09-21 13:01:44.594631
185,8574,-5.516461859788206,5.0,2021-09-21 13:01:44.659785
186,2857,-5.5370800186644695,4.935367889794204,2021-09-21 13:01:44.690769
187,8574,-5.50910938295524,5.0,2021-09-21 13:01:44.752381
188,2857,-5.555833400985868,4.919423817078821,2021-09-21 13:01:44.783792
189,8574,-5.5304471260668295,4.938152479431941,2021-09-21 13:01:45.058033
190,2857,-5.620325897624748,4.940509389395776,2021-09-21 13:01:45.088287
191,8574,-5.489394692923391,4.990117350191806,2021-09-21 13:01:45.151358
192,2857,-5.622068597967014,4.952667882916376,2021-09-21 13:01:45.182196
193,8574,-5.4544925731257745,5.0,2021-09-21 13:01:45.247003
194,2857,-5.60183292405304,4.969967552311611,2021-09-21 13:01:45.278506
195,8574,-5.428916229182467,5.0,2021-09-21 13:01:45.350976
196,2857,-5.597278905994513,4.904474114238352,2021-09-21 13:01:45.382763
197,2857,-5.613570392464715,4.9141337249851915,2021-09-21 13:01:45.479398
198,8574,-5.465102798980113,4.949193972005728,2021-09-21 13:01:45.545157
199,2857,-5.596466893983348,4.9711955085423165,2021-09-21 13:01:45.577787
200,8574,-5.440005480605521,4.994924065018388,2021-09-21 13:01:45.642335
201,2857,-5.566273118603795,4.9798611740505,2021-09-21 13:01:45.673310
202,8574,-5.368958023721645,4.9957387164680425,2021-09-21 13:01:45.744776
203,2857,-5.575174458444555,4.952093567877596,2021-09-21 13:01:45.777652
204,8574,-5.446010919167894,5.0,2021-09-21 13:01:45.841884
205,2857,-5.56828809157359,4.924253089551467,2021-09-21 13:01:45.873858
206,8574,-5.469456868710234,5.0,2021-09-21 13:01:45.936131
207,2857,-5.621141839411448,4.9167093262727715,2021-09-21 13:01:45.967728
208,8574,-5.41353344438077,5.0,2021-09-21 13:01:46.435642
209,2857,-5.5609695612653445,5.0,2021-09-21 13:01:46.467388
210,8574,-5.3858262621596555,5.0,2021-09-21 13:01:46.530086
211,2857,-5.514546178499659,5.0,2021-09-21 13:01:46.561477
212,8574,-5.415823881241769,5.0,2021-09-21 13:01:46.636986
213,2857,-5.563332602493844,5.0,2021-09-21 13:01:46.657738
214,8574,-5.421364314139951,4.966554205084186,2021-09-21 13:01:46.735277
215,2857,-5.513876635983667,4.952893209156465,2021-09-21 13:01:46.755061
216,8574,-5.429857919899288,4.96116735017287,2021-09-21 13:01:47.025190
217,2857,-5.488953163559296,5.0,2021-09-21 13:01:47.057338
218,8574,-5.419389726431235,4.959604045432581,2021-09-21 13:01:47.128725
219,2857,-5.511184287768152,5.0,2021-09-21 13:01:47.153100
220,8574,-5.397804856063212,5.0,2021-09-21 13:01:47.424198
221,2857,-5.534492147038833,5.0,2021-09-21 13:01:47.455235
222,2857,-5.555537537407934,4.986504000733808,2021-09-21 13:01:47.547140
223,8574,-5.4151182314752155,5.0,2021-09-21 13:01:47.605530
224,8574,-5.37986217440033,5.0,2021-09-21 13:01:47.624058
225,2857,-5.582988096121215,5.0,2021-09-21 13:01:47.645302
226,8574,-5.436928091043121,4.970279252035834,2021-09-21 13:01:47.718914
227,2857,-5.582394370593068,5.0,2021-09-21 13:01:47.749896
228,8574,-5.442921803311211,4.992504001825246,2021-09-21 13:01:47.813120
229,2857,-5.493162515961661,4.959283695108253,2021-09-21 13:01:47.843403
230,8574,-5.342006573101849,4.99939737972561,2021-09-21 13:01:47.915035
231,2857,-5.496475867221761,4.988464870031434,2021-09-21 13:01:47.947277
232,2857,-5.500064965318237,4.944350196959981,2021-09-21 13:01:48.240689
233,8574,-5.341940435567043,5.0,2021-09-21 13:01:48.302415
234,2857,-5.553441987360323,4.93483024677732,2021-09-21 13:01:48.335329
235,8574,-5.334446441111278,5.0,2021-09-21 13:01:48.408529
236,2857,-5.568974457318033,4.922903984874428,2021-09-21 13:01:48.440995
237,8574,-5.285607209668738,4.914469646116583,2021-09-21 13:01:48.505241
238,2857,-5.611031437273339,4.937186689363196,2021-09-21 13:01:48.537250
239,8574,-5.306513984258964,4.932090602649088,2021-09-21 13:01:48.994406
240,2857,-5.573704667876709,5.0,2021-09-21 13:01:49.026047
241,8574,-5.309290934974278,4.974466376755944,2021-09-21 13:01:49.097401
242,2857,-5.5433841150951135,5.0,2021-09-21 13:01:49.130604
243,8574,-5.293757229543684,5.0,2021-09-21 13:01:49.393009
244,2857,-5.557495890260461,5.0,2021-09-21 13:01:49.423679
245,8574,-5.325975111259785,4.974056578677858,2021-09-21 13:01:49.494976
246,2857,-5.606242541411106,5.0,2021-09-21 13:01:49.517581
247,8574,-5.373970261118296,5.0,2021-09-21 13:01:49.590508
248,2857,-5.610147605254119,4.9837918501594904,2021-09-21 13:01:49.623043
249,8574,-5.318076089254646,4.971220130825335,2021-09-21 13:01:49.687246
250,2857,-5.551142742237803,4.939202346752984,2021-09-21 13:01:49.717263
251,8574,-5.31556434474673,4.96273333117108,2021-09-21 13:01:50.181347
252,2857,-5.558274876346984,4.983521216509386,2021-09-21 13:01:50.213675
253,8574,-5.312661908985749,5.0,2021-09-21 13:01:50.276583
254,2857,-5.540205900809995,5.0,2021-09-21 13:01:50.308585
255,8574,-5.308123509011593,5.0,2021-09-21 13:01:50.574202
256,2857,-5.5557831473538375,5.0,2021-09-21 13:01:50.607885
257,8574,-5.331859711539069,5.0,2021-09-21 13:01:50.678178
258,2857,-5.535177635006099,4.994813925596151,2021-09-21 13:01:50.709418
259,8574,-5.384562912554058,5.0,2021-09-21 13:01:50.774157
260,8574,-5.493021368678957,5.0,2021-09-21 13:01:50.868016
261,8574,-5.520125450704762,5.0,2021-09-21 13:01:51.368193
262,2857,-5.557672720025742,4.984670835053999,2021-09-21 13:01:51.396893
263,8574,-5.5179951669271174,5.0,2021-09-21 13:01:51.469166
264,2857,-5.577925940005784,4.965494002280393,2021-09-21 13:01:51.490964
265,8574,-5.3669869337904155,5.0,2021-09-21 13:02:02.308833
266,2857,-5.741937576516428,5.0,2021-09-21 13:02:02.342316
267,8574,-5.345551041273628,4.964801016229151,2021-09-21 13:02:02.414744
268,2857,-5.627693785980686,4.949190602551565,2021-09-21 13:02:02.446086
269,8574,-5.334167177563657,4.998527067342996,2021-09-21 13:02:02.511064
270,2857,-5.678015843986453,4.966058664473281,2021-09-21 13:02:02.544085
271,8574,-5.322404624020756,5.0,2021-09-21 13:02:02.608148
272,2857,-5.702401810915511,4.9653940448856115,2021-09-21 13:02:02.639156
273,2857,-5.6893832674806735,5.0,2021-09-21 13:02:03.041518
274,8574,-5.305272510683159,5.0,2021-09-21 13:02:03.096117
275,2857,-5.681711877124538,5.0,2021-09-21 13:02:03.139312
276,8574,-5.345746979108373,4.943298932514277,2021-09-21 13:02:03.199757
277,2857,-5.689856513926155,4.98526059499378,2021-09-21 13:02:03.232391
278,8574,-5.304588344487792,5.0,2021-09-21 13:02:03.297597
279,8574,-5.311292014047621,5.0,2021-09-21 13:02:03.400958
280,2857,-5.6829583048449654,5.0,2021-09-21 13:02:03.433264
281,8574,-5.315082748430519,4.963606722182394,2021-09-21 13:02:03.497487
282,2857,-5.615557261757223,4.9405407422096115,2021-09-21 13:02:03.527371
283,8574,-5.259276647349054,4.933152757759451,2021-09-21 13:02:03.599858
284,2857,-5.523160693852158,4.898433112123601,2021-09-21 13:02:03.631764
285,8574,-5.3356489176636295,5.0,2021-09-21 13:02:03.698321
286,2857,-5.50870480101048,4.852695297039467,2021-09-21 13:02:03.729110
287,8574,-5.375683958036759,5.0,2021-09-21 13:02:03.791533
288,2857,-5.60274902155166,4.945956172560017,2021-09-21 13:02:03.823440
289,8574,-5.319551254377621,5.0,2021-09-21 13:02:04.189232
290,2857,-5.526746771304564,4.848951531283625,2021-09-21 13:02:33.387601
291,8574,-5.306524630663326,5.0,2021-09-21 13:02:33.971108
292,2857,-5.619625021746309,4.941961574408982,2021-09-21 13:02:56.897466
293,2857,-5.736606896832047,5.0,2021-09-21 13:02:56.914478
294,2857,-5.82661749239172,5.0,2021-09-21 13:02:57.089146
295,2857,-5.766878531264163,5.0,2021-09-21 13:02:57.102773
296,2857,-5.801867017615151,5.0,2021-09-21 13:02:57.127061
297,2857,-5.74313435047992,5.0,2021-09-21 13:02:57.200130
298,2857,-5.69240629710567,5.0,2021-09-21 13:02:57.303092
299,2857,-5.7641701854238905,5.0,2021-09-21 13:02:57.794322
300,2857,-5.7268054043703245,5.0,2021-09-21 13:02:57.895204
301,2857,-5.735642225673222,4.9865643951796965,2021-09-21 13:02:58.481096
302,2857,-5.716676660268499,4.988041603654615,2021-09-21 13:02:58.980642
303,2857,-5.745322874609468,4.987600024887439,2021-09-21 13:02:59.051683
304,2857,-5.711325436755888,4.977937877724082,2021-09-21 13:02:59.082285
305,2857,-5.788022999274709,5.0,2021-09-21 13:03:00.168064
306,2857,-5.76189295869581,5.0,2021-09-21 13:03:00.260778
307,2857,-5.757745671815054,5.0,2021-09-21 13:03:01.351220
308,2857,-5.714983246774722,5.0,2021-09-21 13:03:01.444274
309,2857,-5.7371828303626975,4.99438568221046,2021-09-21 13:03:01.545342
310,2857,-5.755959044154051,4.988133774385234,2021-09-21 13:03:01.638575
311,8574,-5.31691244700144,5.0,2021-09-21 13:03:02.018509
312,8574,-5.463212283051094,5.0,2021-09-21 13:03:02.111877
313,2857,-5.731153036671544,5.0,2021-09-21 13:03:02.132612
314,8574,-5.591962447666751,4.967754056987566,2021-09-21 13:03:02.532529
315,8574,-5.558140063116968,5.0,2021-09-21 13:03:02.604584
316,2857,-5.684628656179035,4.936332555526993,2021-09-21 13:03:02.782645
317,8574,-5.347617811276419,4.973679732375071,2021-09-21 13:03:02.803318
318,8574,-5.332058460205362,4.948215711490442,2021-09-21 13:03:02.826698
319,2857,-5.6917138035587245,4.959117988943204,2021-09-21 13:03:02.830324
320,8574,-5.422599091688448,4.908310589362911,2021-09-21 13:03:03.101663
321,8574,-5.576433735096278,4.975545480344188,2021-09-21 13:03:04.680898
322,2857,-5.713336819328426,4.953331069882218,2021-09-21 13:03:04.703453
323,8574,-5.505615714104791,4.997202871306018,2021-09-21 13:03:04.775204
324,2857,-5.734827012282949,4.945932666717838,2021-09-21 13:03:04.798661
325,8574,-5.461662719331664,5.0,2021-09-21 13:03:04.869974
326,8574,-5.500944299743586,4.988311350393724,2021-09-21 13:03:04.974575
327,2857,-5.673304753122993,4.988712286071382,2021-09-21 13:03:04.998825
328,8574,-5.526015738398805,4.998100498874227,2021-09-21 13:03:05.070375
329,2857,-5.67452653306715,5.0,2021-09-21 13:03:05.092708
330,8574,-5.535953554544133,4.98839333257677,2021-09-21 13:03:05.175037
331,2857,-5.683103338869866,4.9635966766211235,2021-09-21 13:03:05.195041
332,8574,-5.527161177108762,4.9623692580077,2021-09-21 13:03:05.267280
333,2857,-5.66438987227346,4.9191285476170465,2021-09-21 13:03:05.298788
334,8574,-5.596338427074964,4.933277784241528,2021-09-21 13:03:05.372158
335,2857,-5.723918406904392,4.941787393535105,2021-09-21 13:03:05.396036
336,8574,-5.584366835191183,4.907442752208649,2021-09-21 13:03:05.860392
337,2857,-5.6979779868109315,4.901740190748901,2021-09-21 13:03:05.882423
338,8574,-5.498952846133108,4.88211319188419,2021-09-21 13:03:05.964649
339,2857,-5.6815365687858055,4.885295646576164,2021-09-21 13:03:05.986043
340,8574,-5.524636479213671,4.879490524586134,2021-09-21 13:03:06.059032
341,2857,-5.643374622268536,4.8415598411684115,2021-09-21 13:03:06.081783
342,8574,-5.4783847245441395,4.887289478404481,2021-09-21 13:03:06.154831
343,2857,-5.622478673698731,4.833600491173794,2021-09-21 13:03:06.186360
344,8574,-5.542297215897581,4.901377328300384,2021-09-21 13:03:06.454386
345,2857,-5.627684089488272,4.819731485049989,2021-09-21 13:03:06.474088
346,8574,-5.5414897527899205,4.917480986668572,2021-09-21 13:03:06.555914
347,2857,-5.638001816856915,4.870958949857181,2021-09-21 13:03:06.577557
348,8574,-5.548480899089311,4.95849187546211,2021-09-21 13:03:06.850815
349,8574,-5.565064120857048,4.9287020670073725,2021-09-21 13:03:06.947813
350,8574,-5.544419355296059,4.884300729362807,2021-09-21 13:03:07.041666
351,2857,-5.622876520843226,4.8800930512547644,2021-09-21 13:03:07.073041
352,8574,-5.50599067075642,4.869137280954068,2021-09-21 13:03:07.146967
353,2857,-5.610730541376631,4.888405422316282,2021-09-21 13:03:07.168059
354,2857,-5.65867073647753,4.908435395293744,2021-09-21 13:03:07.261652
355,8574,-5.556612522536561,4.889836108008644,2021-09-21 13:03:07.275447
356,8574,-5.485200256033081,4.902691515441108,2021-09-21 13:03:07.346777
357,2857,-5.621124759145818,4.863429580165247,2021-09-21 13:03:07.366738
358,8574,-5.51973332359357,4.8755425963442045,2021-09-21 13:03:07.643755
359,8574,-5.547277285264643,4.857990927883489,2021-09-21 13:03:07.737988
360,8574,-5.509405681865252,4.844340178927485,2021-09-21 13:03:08.232659
361,2857,-5.584842761035638,4.813366977640436,2021-09-21 13:03:08.240738
362,2857,-5.616488645754258,4.823052414697917,2021-09-21 13:03:08.264134
363,8574,-5.508360494658567,4.814977018781547,2021-09-21 13:03:08.324696
364,8574,-5.4995504881704225,4.780756473224891,2021-09-21 13:03:08.431483
365,2857,-5.648219435559583,4.840634006428896,2021-09-21 13:03:08.443089
366,2857,-5.603196942615618,4.86237672633121,2021-09-21 13:03:08.454899
367,8574,-5.448073017916027,4.760556707809506,2021-09-21 13:03:08.527128
368,2857,-5.621192021228348,4.84850197368727,2021-09-21 13:03:10.221884
369,8574,-5.4743622735424795,4.744550155179225,2021-09-21 13:03:10.304929
370,2857,-5.626764557533751,4.842539687498838,2021-09-21 13:03:10.324229
371,8574,-5.497373812885111,4.732951643172086,2021-09-21 13:03:11.095337
372,8574,-5.521752019935463,4.684812145801528,2021-09-21 13:03:11.188952
373,2857,-5.54164254509698,4.809018435604524,2021-09-21 13:03:11.210850
374,8574,-5.5071343574994875,4.650880744454707,2021-09-21 13:03:11.294082
375,2857,-5.642782748665342,4.780685392346004,2021-09-21 13:03:11.305797
376,8574,-5.582186252764215,4.6911034721451745,2021-09-21 13:03:11.389657
377,2857,-5.611879639715807,4.736680112936889,2021-09-21 13:03:11.407671
378,8574,-5.579207599474829,4.6648094162851,2021-09-21 13:03:11.490911
379,2857,-5.603609197065159,4.705856933714765,2021-09-21 13:03:11.511363
380,8574,-5.568650636578119,4.65295927119792,2021-09-21 13:03:11.584439
